Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:46baaf2384141bff7956e79113518918b5a5fd34882301389024d7e6e53dc5ab	amd64	Windows	"Windows Server, version 1909"	3.1.3	3.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.54.10.00
sha256:46f0b3cafb003fa39bc37d84ae725247895c19ce89198cf00b50a5a181445867	amd64	Linux	Ubuntu 18.04	3.1.301	src/sdk/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.27.45.00
sha256:46fb8d699511a2c8579bf3c2351bf842ce61325cd7d4efed581d3b18440eb09d	amd64	Windows	Windows Server 2019	5.0.0-preview.4	5.0/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.59.36.00
sha256:4742db53b6230369d7d33e85f66555601b6046b16f1c6fe9cc95f3ca444891a7	amd64	Windows	"Windows Server, version 1909"	3.1.5	src/runtime/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.22.00
sha256:475894bac6883679d7882646f4aa8711ee83c28be03b573e6857c904a4c61332	arm32	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.29.13.00
sha256:4794f4788baf210126fe567bfbbc28ab4a8438e7d6199b2db305df0fb1711545	amd64	Windows	Windows Server 2019	3.1.301	src/sdk/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.51.33.00
sha256:479bfa0cc549b914122c5ea66d384f379eb569d588a6ee29725f024438266785	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.4	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.40.00
sha256:47a412ab454e0d8624b34b43cf44511b908007a12dbc3eb374f92a2f783737d1	amd64	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.54.06.00
sha256:47ed60e091e3310c43bd2566e99c69c442b9d98df475bf010c53346c6d144403	arm64	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.51.00
sha256:47edafff6c524282943a3eb859c71dbe06bb2bdd3221e0a1bc667a401782b512	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.43.00
sha256:482754dd3d7571d525651a593c34f0f56d652ab30e84c374e8bf8339d5caddd4	amd64	windows	"Windows Server, version 1909"	5.0.0	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.24.00
sha256:48318ad9de680cd82f4074c3051ad8e17e40d776eb0d693d367378da3d1e4083	arm64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.37.00
sha256:48476f2f5ca443f307c7a8c60b9b5d12e727e05125092477b9c08ca2239eeb08	amd64	Linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.52.00
sha256:48702c5b99e3a6002f04e816aea29a2563225e5bbcda31b533285f35bfe0cdb8	amd64	Windows	Windows Server 2019	3.1.4	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.28.00
sha256:48921f348624a9e4256a463901379300aead879a47abf67ee36d30667ca74a51	arm64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.35.00
sha256:489316f4eae60abae4a13c990415ca08211f8115b12997cfb825d4b83c0ccd0d	arm64	linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.24.00
sha256:48be5bd87397240ff99ee6aa6e9e12580b80e5ae93b7320954ad6472c2491d8a	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.04.00
sha256:48e3ba06d7524d2ce1da261664739d8d55ce954754aefe8490185e3aeea9859a	amd64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.30.00
sha256:49d35d76dd918c4ead7f353cd6f586b7f11c0f4b2269df7122c2ec9d57b1e048	amd64	Linux	Ubuntu 20.04	3.1.5	src/runtime-deps/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.28.00.00
sha256:49d90391c1272be4606ce2a4d796b434f0f6e8cc6a82bc8d8fb4e8f091801c75	arm32	Linux	Ubuntu 18.04	3.1.5	src/runtime/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.48.35.00
sha256:4a706f4758823ff8da5d437800a93fb538ad92db27ec4c63fec3618049f3c710	amd64	Linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.36.00
sha256:4ad49bfe61724593bcec4cbf3600245aabe389a29080e68b68ecad68f58b7c3b	amd64	Linux	Alpine 3.12	3.1.301	src/sdk/3.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.47.48.00
sha256:4afb5bdcf1263afde9bb5a5c3e9e3fef88aebdf91b3bb27e5e5d133cdf33be03	arm64	Linux	Ubuntu 20.04	3.1.301	src/sdk/3.1/focal/arm64v8/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.28.00.00
sha256:4b031cb19412420f2d169ed51c42b13ec74c5fbff114866c1abd359bd5568eb5	arm32	Linux	Debian 10	5.0.0-preview.8	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.43.00
sha256:4b2fded818f8aaa59a6f5c3591431cdad96143c2c6a883dcf9c5a94473cfb9f7	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.39.00
sha256:4badff66ed65575177e614cb0b50f3d4b8a76970c5490e39ff7a5d2e5bb8c54f	amd64	Windows	"Windows Server, version 2004"	3.1.5	src/aspnet/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.49.34.00
sha256:4c17fa18f58c3d5ed0319f239329f3d8706f1dfff9b6f870a5bf3428419b734a	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.10.09.00
sha256:4c6155a239b77dce88991b2e4955b9cce84f73776a1bde9451d8dc722279ad9c	amd64	linux	Alpine 3.10	2.1.17	2.1/aspnet/alpine3.10/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.17.00
sha256:4c6dfa6afce8efb021b115792bcb91cfce311030b941b42bdf067cf5c4c98ac9	arm32	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-13 20.40.54.00
sha256:4c6dfa6afce8efb021b115792bcb91cfce311030b941b42bdf067cf5c4c98ac9	arm32	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-13 20.40.54.00
sha256:4c84b9e6563cbea10ea7a1f53458c7d1856df6c4565934b8f3bd206541a9e7f8	amd64	Linux	Ubuntu 18.04	2.1.18	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.25.00
sha256:4cda98bc572fe1234018ced0409a974c4506d46f002027cde3ddb0896bbe9115	amd64	Windows	"Windows Server, version 2004"	5.0.100-preview.8	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.06.10.00
sha256:4cfa1c178c511792df8424776f532fdaefa0184bfb6ca8c10353b60e08f202f2	arm32	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.58.00
sha256:4cfa9508661b9444891c6f3b075560d88e8b7275f546f07f2f223ab813bbf49f	arm64	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.33.00
sha256:4d0c10a0625cde146e1af870a462ad90a167945d383e47bb5e2f485b4b300468	arm64	Linux	Debian 10	5.0.0-preview.8	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-08-18 13.04.11.00
sha256:4d34ae2306dba42c20623ccc173b552d1f16ca02349b952aa6991e57ea169879	amd64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.12.00
sha256:4d41a9115e0740779f2c562f12d6209975b71b4f5b16edfe40db856da3428342	amd64	Windows	Windows Server 2019	2.1.17	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.29.09.00
sha256:4dd091cc01052576da0108a5819c29841d4d791f3d4cdc9ddbfcb305530cac8a	amd64	Linux	Alpine 3.11	2.1.17	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.00.00
sha256:4e42268c7e8778e47f9b7e5f81dacaab5e33039ca9d762236fc8654ddcda480d	amd64	Linux	Alpine 3.12	2.1.19	src/runtime-deps/2.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.13.00
sha256:4e540ed2389e07c6318edf0e5b3b68a4ba4b4907ada1b4fd4a678922ba67619c	amd64	Linux	Debian 10	5.0.0-preview.8	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-18 13.02.10.00
sha256:4eb2dc6d4afe99ae0464dc7822617a8388ce885516e4232922e6633e0a8c9841	amd64	Linux	Debian 9	2.1.19	src/aspnet/2.1/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.33.00
sha256:4f9492051573f4204b49c1354acd65f8cff1c80c83d62a6da2ae9468a478195c	amd64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-30 00.29.58.00
sha256:4fa0f7b9c3e01782fd8abe9c46c20bfc6d109025a088042ba65d52e504077d04	amd64	Windows	Windows Server 2019	3.1.5	src/aspnet/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.54.00
sha256:4fc56efa9126bf7b827a6d62e28d9f882bb8089e208c5ed397266c2b6d87a8c3	arm64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime-deps/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-17 13.36.09.00
sha256:50eb8355dbe6d87378870545100bafad774335328db7cc5db502bc05d4af5d88	arm32	linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.20.00
sha256:5118144b6fe6ca5bb6c4d50f0d3f99b8823dec312ba77f3533d05b54540909bf	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.8	src/runtime/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.44.25.00
sha256:5164a72e00fc9c511b31b4c6df38de6b1c929f56c9d487b8e00449f9337d3bd7	amd64	Linux	Debian 10	3.1.5	src/aspnet/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.36.00
sha256:5178b6ff3df342e1648283bab4664a8fc2ed6053f125241c9f8cf248a88556e9	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.43.00
sha256:51a82dd4e06e638a59465f719e9cd58add51d07b6683c8762e45e3058dff7e9f	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.47.11.00
sha256:51aee003e33c57a76e0ba36c391e1278be1add62aa931a71300996515803da52	amd64	Windows	"Windows Server, version 1903"	3.1.4	3.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.40.00
sha256:521f976b23361365cdda9b9008b9694a6ced6f71e6482057f9f67b3c94bd7846	arm64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.08.00
sha256:522f6aa0aa7d40d5c8a48811c4d31a1e4c350b4c8510adfdb85051541e7823b3	amd64	Linux	Ubuntu 20.04	2.1.19	src/runtime/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.31.00
sha256:52634d08c706ecf6d221808ae2eeace257cc2e7e17587b9ccb7e7640cf52eea8	arm64	Linux	Debian 10	5.0.0-preview.7	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.07.37.00
sha256:532c625d1ff276c484ac275f9b5b58180e1e5a0d47f7c5b5ef33b6a5eb51c7ff	arm64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/aspnet/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-08-17 13.37.23.00
sha256:533f03ce1cc304a08abea75b6eaa6d70e4412345e9114e4efa600b363f664705	amd64	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.19.00
sha256:539be99fcc87e00108447b63611203270465335d2276435335b41b98472efcce	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/aspnet/5.0/focal/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.28.53.00
sha256:539d1584cbbfad4cf247b1d910bfc0ae8d9043c08c88a6893541f7465d538357	amd64	Linux	Alpine 3.12	5.0.100-preview.8	src/sdk/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-17 13.36.53.00
sha256:5401eeeb7484c7947f60270dfbad1f77d69ca1916942bece42fa36f4389442ba	arm32	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.36.19.00
sha256:540678142089c5f2e70bfcabeabc6a5e190a3bb5dfcbc4f880b073873ecc141e	arm64	Linux	Alpine 3.12	5.0.0-preview.8	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-08-18 13.02.12.00
sha256:5419f597d8d85429a604b953d75b2fb405b7171d88212e37f73e114d049b4a7f	amd64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-30 00.27.50.00
sha256:5429b6d47fd05ee2618dd1693eabd2e63852f3ecf6b1b54f8e5bddf8ea2ffbfa	arm32	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 18.00.26.00
sha256:5434a02ca56ce025606434463833124ae9c52aa291702d445c300e6f7cc31162	amd64	Windows	"Windows Server, version 1909"	3.1.5	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.45.00
sha256:5449f1b1f695cdfa78981c46cc182361913ad94008076a94b5b3b5b3dbd37a5f	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.06.00
sha256:546cbe59601c29ae4673f71ff90c3c0de7c0c47b481b4f0623d26c7568000bba	amd64	Windows	Windows Server 2019	2.1.18	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.21.02.00
sha256:54b5fc346a0577e2ce3da9c23c265a8e7495b7672e967a03ee878c1c235d3f04	amd64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/aspnet/5.0/focal/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.45.38.00
sha256:54f59db7c3f44719464dd00d1bc02dc3bae1ca73eba80fa25e169fe7a9b72f4c	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/runtime/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.44.50.00
sha256:55df9c5580b65b39f29c28a909dfd8d69bb43f713e2b3bba30dd1de0f225b2a1	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime-deps/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.46.57.00
sha256:56418f9c2be41682b973c41189bb5461f01d2262a7fd5a2854fb72af13bdfb25	arm32	windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.15.00
sha256:565ee6fd203aefd730949719f5c8d811b0f1ca5d86e61250bec8b3f0952659f7	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.45.00
sha256:567f0299ccc0ef9f59dd966b6a6e0a35f3ccf96a529113bb6e8216ce7087f789	arm32	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.59.00
sha256:56cc03336f2d98886f08db09eef5ec08f2680d3c3b9915b602a693375743de10	arm32	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.27.00
sha256:56dc2dd2a6eae64669c9eac4b80498f685d5caeae869580128a2d451521a30a0	amd64	Linux	Ubuntu 18.04	2.1.18	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.20.56.00
sha256:57067a82c3b861922cc92775e2bfcdf31c0dd8a4af6baf353ee3bbfa11780ad3	arm64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.55.00
sha256:57322aa17d05f2b71b35855d1a64c209a2b337a04bdbe8fb83d74b0794498eab	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.48.00
sha256:5769ce2c4e3b60432f80d075b572c6676fd094edbe11efc5e7673195a306318d	amd64	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.10.00
sha256:5778b49443b3750414a038a9d91c860718ffbf68eceec471acc5c6bd1788b927	amd64	Windows	"Windows Server, version 1903"	3.1.3	3.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.26.00
sha256:586e1e99d858bc08a77c6173b44ecf4420dcb72cc3afcaec06986567f8b49ff8	arm64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.21.11.00
sha256:58a5f8cfc7395fc2f356f0578b80d4e0536bbf19d5ea195d6e0eacbaa1ec403d	amd64	Windows	"Windows Server, version 1909"	3.1.5	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.49.23.00
sha256:58b36d16e0477b983d23e86954dba911a4ddaeeb6be2674961337144dd8f4c37	amd64	Windows	"Windows Server, version 1903"	2.1.17	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.00.00
sha256:58edff5c483e7815a932e24812adcf5909a5cc6b54dd41dd17fb9640975c1a7e	amd64	Linux	Ubuntu 20.04	5.0.100-preview.8	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-17 13.37.31.00
sha256:5935213439d19a4c767f7a4b84e3240891b9394dd4e64bef03662f8779aa9201	amd64	Windows	"Windows Server, version 1903"	5.0.100-preview.8	src/sdk/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.06.16.00
sha256:5974aef8fd65f8b818879a3c75bb4d3fc896525f0951c8dc42e52230d3728e8f	amd64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.24.00
sha256:5a3626c8fb30e0537b0b5ead473fa9966864e0f30943fb4af1e1d956b6d8b1d5	arm64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.42.00
sha256:5a451155d06bb0264018770e892075600d7c6a6ef85cc50a6dedfe12c7e9e3e9	amd64	Linux	Ubuntu 20.04	3.1.301	src/sdk/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.47.52.00
sha256:5a5e700bb6e7686e0f04425bf2fba3725bf4f0b644a5c7224ac4472ec8581604	arm64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.48.13.00
sha256:5a62a70083a58f106334704b2be3c51a26871103201eaf1e4f00706dbb61f3ec	amd64	Windows	"Windows Server, version 1909"	3.1.3	3.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.59.20.00
sha256:5a6f085fc4b353cffcfc19c4b7110d856e96cfa3b0c35caed7a6eb303ea496a6	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.55.00
sha256:5c054dab4130725c04735ad472fc81dea1bfe91e5e877313dc4fc53320d0d013	arm64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.39.56.00
sha256:5c090bda3f1e5db8b2ef3d684b28919a45df545e05d8eee2a8dd8f471b372c5a	amd64	linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:5c5f1653d22ba51bdfc83b483ac739d684652b90fd52b5269f1c327b5c8ddcd8	amd64	Windows	"Windows Server, version 1903"	2.1.18	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.32.00
sha256:5ce939331a51fd9ae576c99eb80d5f8f71df28217be9a7af9924d706c1dc4cf9	amd64	Windows	"Windows Server, version 2004"	2.1.19	src/runtime/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.28.00
sha256:5ced8fe3aed971ecd5a535350009e7c955a205bcdabbe79432f8e6eafc0b8cef	amd64	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.35.00
sha256:5d00cc62154950cd0f03685abb498d150f6993852d6cfaa5092d7a5a4d177ca9	amd64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.21.04.00
sha256:5d5778ea388961379129135f0b58eb41b26bbdb4868f1cdcfed53d35adae641b	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-17 13.36.00.00
sha256:5d6929f549c434239834db6f49307f21df561505818da8a8b61f2f73ea773078	amd64	Linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.07.00
sha256:5d724d2bd1c2e2ff4fe328ed890075cf40b08d9061df0fd939a5e6d634777f0f	amd64	Linux	Ubuntu 20.04	2.1.19	src/aspnet/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.38.00
sha256:5d76c4b5f682f978c6822fd09902182a3668035052fa3bae6276c3e48938a876	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.04.00
sha256:5ddcb527bac7ec5b3ac67f57418b23c9255219434f5554acec3b90c3f5f4700f	arm32	Linux	Ubuntu 18.04	3.1.5	src/runtime/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.44.00
sha256:5dde109523e3b1afb0c948ff3dad59f8f23f73be1cafbd6c4081dc16a97ed016	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.45.00
sha256:5e3bef84c85c05480b7c00858da10d6cc83c8af42f8e7e80ad0cfccda082a35d	arm32	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.36.00
sha256:5e61816fe9c0dd87fef9b2535b5f51a7646dd6c98d4ade67af30a3d90e7e8618	amd64	Linux	Ubuntu 18.04	2.1.19	src/aspnet/2.1/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.50.00
sha256:5e9d30668e08d7624233ffb97822bd872bd75167e2a5aa02edecb299a92614b3	arm64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.45.00
sha256:5ee36d075a885a1af85dfa1e4ef0235938f657fe0ada64a280d6c7dd7747791a	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.7	src/runtime/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.48.56.00
sha256:5f44d6339fcdd653eedefdac5f144e7eab842b6ddb7e9072ddf327fdd906cecd	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.8	src/runtime/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.20.00
sha256:60a921d4afb00f672a44adb49f5d42ff58cae0f5fa9aeeab1a7edefbfa3329a2	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-18 13.02.01.00
sha256:61d9f3f499e9d05554bf6b88f4a3dd6dcd063cbe6ff3773844f4db0ed75c7a1c	amd64	Windows	"Windows Server, version 1909"	3.1.4	3.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.36.00
sha256:6263573f441af85d95fc8087a48476685315dc6446c8539963c34191b4be4d23	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.39.00
