Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:5bcafe491ac13349c5a852c6466b51a5a1d14bb157906b585b004e6aca6119c6	amd64	Linux	Alpine 3.11	3.1.5	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-09 19.20.52.00
sha256:5bd004cec05c294aa71f41a4cfe90511a9ef670aefa6f00800e2602bcd977a97	arm64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-07-07 15.52.56.00
sha256:5bd004cec05c294aa71f41a4cfe90511a9ef670aefa6f00800e2602bcd977a97	arm64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-07-07 15.52.56.00
sha256:5bd004cec05c294aa71f41a4cfe90511a9ef670aefa6f00800e2602bcd977a97	arm64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-07-07 15.52.56.00
sha256:5bd004cec05c294aa71f41a4cfe90511a9ef670aefa6f00800e2602bcd977a97	arm64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-07-07 15.52.56.00
sha256:5bd00b550d0c8df6e6c7fa38668b66243ada694e67d26460701a691c5cf024e2	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-08-11 14.20.08.00
sha256:5bf2d24900c54a853ea1fe6211e46cb7d60ad0e86baca43a47a5bc30e4af1bac	amd64	Windows	Windows Server 2019	2.1.20	src/aspnet/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-08-10 16.06.29.00
sha256:5bff5a418c0368035d228a8298f513c8cd38331e1fd956ef78276d582f82b466	amd64	Linux	Alpine 3.11	3.1.5	src/runtime-deps/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-23 21.24.47.00
sha256:5c054dab4130725c04735ad472fc81dea1bfe91e5e877313dc4fc53320d0d013	arm64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.39.56.00
sha256:5c090bda3f1e5db8b2ef3d684b28919a45df545e05d8eee2a8dd8f471b372c5a	amd64	linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:5c0c19ebcd4df682c965a02acac73b19936708fa65cf36c7512930e52ef350b9	arm64	Linux	Debian 10	5.0.0-preview.7	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-07-10 14.30.56.00
sha256:5c0de8000398c4637f99c61d22af2b3573b778688bb4ebc3612c5099034f1b85	arm64	Linux	Debian 10	5.0.0-preview.5	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-06-01 19.02.01.00
sha256:5c15819b901fd798af8b7cf83bec92adb01888e30303929b60ac254fd1aec7a6	amd64	Windows	Windows Server 2019	5.0.100-preview.6	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-19 13.56.15.00
sha256:5c17474951221723ebf69eb7379d76e877a6ccc4c479abb24dd7f4a8886f77b8	arm64	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-19 14.35.39.00
sha256:5c1d0bef2f826555d23a780147a6ce3466eedafff23e73e9cc9e0c3cfe01c855	arm64	Linux	Ubuntu 18.04	3.1.6	src/runtime-deps/3.1/bionic/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-07-20 20.34.27.00
sha256:5c1fc8b4b4460ba982e79297c367a97251fabab627f72e648fe18564211cdf79	amd64	Linux	Ubuntu 18.04	3.1.403	src/sdk/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-10-13 17.18.46.00
sha256:5c200092e65fbe9a6a04e8e007fa09c0e187b567ab2c13cb8ed7991328609d0a	amd64	Linux	Alpine 3.11	3.1.6	src/runtime/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-08-10 16.06.51.00
sha256:5c27277ad6047c104907f3b993e3162ee6c8d0d15412c8c47478a4a2d919bba9	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime-deps/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-10 16.38.00.00
sha256:5c2db79c95e9d992d5a8782143f570c1211e43f2d3cd78a271252cb33a80ee13	amd64	Windows	"Windows Server, version 2004"	5.0.100-preview.7	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-11 14.19.56.00
sha256:5c2f524872f2acf36fc735f1ee317d42a8d4f63c2d45b3e6d00e219d13381946	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime-deps/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-07-07 20.37.28.00
sha256:5c305297751686ffc02fece2409bf1d3afcb33b8f0af321efdad30deb154ca01	amd64	Linux	Ubuntu 18.04	2.1.807	src/sdk/2.1/bionic/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-23 18.54.01.00
sha256:5c3388aa0b0782ef9d3ab2952e5caf213180a95cb35940cf78dcb8218d8c8c16	amd64	Linux	Debian 9	2.1.810	src/sdk/2.1/stretch/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-09-08 17.18.27.00
sha256:5c39f27868ae5430f42b1fa4a511d5e605b709a95850b9f829f3a5f57b10bcf1	arm64	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-18 16.00.29.00
sha256:5c3f45ca7d627aebe9ddc630755db707e8d7d345714287a944c52ae982b9e318	amd64	Linux	Ubuntu 18.04	3.1.6	src/runtime-deps/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-07-17 12.42.44.00
sha256:5c400916c5b0052a5b308832549d501777fbe84415bbeefb9b09ff0b6680cc28	amd64	linux	Ubuntu 20.04	2.1.17	2.1/runtime/focal/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-04-22 01.51.02.00
sha256:5c429af63a1cd0ff7799dbf6278638483034cd5a7eb44b189d953f8c6e0d7831	amd64	Linux	Ubuntu 20.04	3.1.5	src/aspnet/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-07-01 13.58.38.00
sha256:5c4cdfbb50936bd2ce665b117e30880454dadf4fd459468b639353f5ce0a4ad1	amd64	Linux	Ubuntu 20.04	2.1.22	src/runtime-deps/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-09-17 00.08.09.00
sha256:5c54cd48d098dc447640b8f35b4b38c84734de30983547b2217c65da0dc86dc1	amd64	Linux	Alpine 3.11	3.1.4	3.1/runtime-deps/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-04 17.01.55.00
sha256:5c5f1653d22ba51bdfc83b483ac739d684652b90fd52b5269f1c327b5c8ddcd8	amd64	Windows	"Windows Server, version 1903"	2.1.18	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.32.00
sha256:5c671b4b04e33d19d4f8d139c5ed0f63691639874ce1da6e32fd1aff123d8a92	amd64	Linux	Debian 10	5.0.0-preview.7	src/aspnet/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/aspnet	2020-07-08 14.33.26.00
sha256:5c78cfc36e070b88bebb59c64a97fa114a0ec215431e19c66516d233c82dd522	amd64	Linux	Debian 9	2.1.17	2.1/runtime/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-04-29 13.37.35.00
sha256:5c7a06d4992ed92f228cc3ce11435a49423437b3fa5e3a5180a7727fe96e99b6	amd64	Windows	Windows Server 2019	2.1.21	src/runtime/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-09-04 15.14.35.00
sha256:5c7a282a2c589a23a66d8d131161717ff5f869d26b8569c7ec9c747fd3f6583a	amd64	Windows	"Windows Server, version 2004"	5.0.100-rc.2	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/sdk	2020-09-23 15.02.56.00
sha256:5c7a3abf699b2f2810a0cc11b23cf897e75afa60be388deec46b0941fceef47f	amd64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2020-10-23 13.38.08.00
sha256:5c7a3abf699b2f2810a0cc11b23cf897e75afa60be388deec46b0941fceef47f	amd64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2020-10-23 13.38.08.00
sha256:5c7d65d22ab8725a46567a7cd31d6ec0d14108cf18b718484bd405fe82944e30	arm64	Linux	Alpine 3.10	3.1.3	3.1/runtime/alpine3.10/arm64v8/Dockerfile	dotnet/core-nightly/runtime	2020-04-27 15.27.46.00
sha256:5c800b2302339d75aac1c24a64b0e888c1245248740cecda43967e2ee39e954e	arm64	Linux	Ubuntu 18.04	3.1.6	src/runtime/3.1/bionic/arm64v8/Dockerfile	dotnet/core-nightly/runtime	2020-07-17 12.43.45.00
sha256:5c8218536a60a91db5aae1c76026b7ac4958cc690518c238fe4f1b9cecf05c2e	arm32	Linux	Ubuntu 20.04	5.0.100-rc.1	src/sdk/5.0/focal/arm32v7/Dockerfile	dotnet/nightly/sdk	2020-09-04 15.21.15.00
sha256:5c863b45cce6cbaa1bb3e17e5830df8b952f425dcc36aa2200fbcd90b26518ce	arm32	Linux	Debian 10	3.1.5	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-07-08 15.22.51.00
sha256:5c8cd1891c64ec2617f8d272452351ae57663aa4cb1d5bd1d5d9c551981baaf1	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.5	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-05-28 13.56.42.00
sha256:5c8ef1717155074c852ef7d102a14dd5a26149677047faeeba7604f10de2f64b	amd64	Windows	Windows Server 2019	2.1.21	src/runtime/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-08-14 14.53.10.00
sha256:5c8f850e91daea4e4713812e7c02b3ddcb073c139356b6a3a4fdd00da6f401e9	arm64	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 14.02.23.00
sha256:5c90f8586854f83af0f93471c17db1a57c086ccf11f81ce55c6039926a3ccdf4	amd64	Linux	Debian 10	6.0.100-alpha.1	src/sdk/6.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2021-01-08 22.00.08.00
sha256:5c90f8586854f83af0f93471c17db1a57c086ccf11f81ce55c6039926a3ccdf4	amd64	Linux	Debian 10	6.0.100-alpha.1	src/sdk/6.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2021-01-08 22.00.08.00
sha256:5c95394d6ba149ba59644bd5cff62fb3be9245a538a07879b7cae5054b04136c	amd64	Windows	Windows Server 2019	5.0.0-preview.4	5.0/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/aspnet	2020-05-08 23.07.59.00
sha256:5c97957214680a185bc5a4a721412f13499c87f9c7e86c113a5fc2c4630e5b06	amd64	Windows	"Windows Server, version 1909"	5.0.100-rc.2	src/sdk/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/sdk	2020-09-30 17.33.05.00
sha256:5c9a88307515f2530ef661ee7466f724dc00648d2d32ff86ca8eee44f57bc993	amd64	Windows	"Windows Server, version 1909"	3.1.6	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-07-30 14.10.35.00
sha256:5c9dc1ae4f36fc6a888401003314053771d625835c9e272fc31f764003ee04b3	amd64	Linux	Ubuntu 20.04	2.1.18	2.1/runtime/focal/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-05-19 17.38.18.00
sha256:5ca65c08396183056036d09e1e377b23a772b7046aede3d4cb99114f03bc0273	amd64	Linux	Ubuntu 20.04	3.1.404	src/sdk/3.1/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-11-27 22.19.57.00
sha256:5ca65c08396183056036d09e1e377b23a772b7046aede3d4cb99114f03bc0273	amd64	Linux	Ubuntu 20.04	3.1.404	src/sdk/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-11-27 22.19.57.00
sha256:5cabdaddb0d5ba9891082c6f43c695bbe503406f0fa10ecc3d3286ae0b10d61b	arm32	Linux	Ubuntu 20.04	5.0.2	src/runtime/5.0/focal/arm32v7/Dockerfile	dotnet/nightly/runtime	2021-01-12 18.46.28.00
sha256:5cafc6a9be19e9d9f046002e525905d8fa580ebc07e2b633b981c75107b348f4	amd64	Linux	Alpine 3.11	3.1.6	src/aspnet/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-08-10 16.39.11.00
sha256:5cb30441daa4f65c88b219d92fac2db9606961daa3de94c1ac3484f4cddf47c0	amd64	Linux	Alpine 3.12	5.0.1	src/runtime/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime	2020-12-17 04.09.06.00
sha256:5cbb0bd102c9e69cdd0a5e7eca756a7caed30acfba381e0c7fa648d24f21469d	arm64	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-07-20 20.34.31.00
sha256:5cc3230d9c651ecfb55051be02736bc2b23ae6f7764fa7048ea5620c427d97b8	arm64	Linux	Debian 10	5.0.0-rc.2	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-09-23 14.59.51.00
sha256:5cc67a15b5fc2c9909def50149011a5056cf32bd5f94d115951d9445ab3968a6	arm64	Linux	Alpine 3.12	6.0.0-alpha.1	src/aspnet/6.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/aspnet	2021-01-19 15.14.50.00
sha256:5ccbefda501440c4ab1d4960b9235afe0ed515310b9c64fef02c1d142f384fd1	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-26 14.13.36.00
sha256:5cd230642aaaa942fafc2b973663210e9eedf26ae959f7900253a9220d53a828	amd64	Linux	Alpine 3.12	5.0.0-preview.7	src/aspnet/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/aspnet	2020-07-31 13.44.27.00
sha256:5cd83ebd37a8120495797e6ff4fb306de0691fc3f17a2e3ccdeebf96288ece45	amd64	Linux	Ubuntu 20.04	2.1.19	src/runtime-deps/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-07-09 14.03.21.00
sha256:5cd8a323f4dec68f1dfa68c0e020cf7aec7e8f7d29f121047e5f4280a8a18ce4	amd64	Windows	Windows Server 2019	5.0.100-preview.7	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-07-20 20.37.34.00
sha256:5cd8ed2beeb291811507d15801bacc8d25130f18a8c984ca2337c722539132cf	arm64	Linux	Debian 10	5.0.0-preview.4	5.0/runtime/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-05-12 22.23.47.00
sha256:5ce1ca6ca4663c410fbea08f5bf49448bc232ae2c7f02da7a5fa6c33b1f2d0f6	amd64	linux	Ubuntu 20.04	5.0.100	5.0/sdk/focal/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-04-22 01.51.39.00
sha256:5ce3fe22dc4f33f1477194d88acc7ef8874c172ce6934854ee8dce1bd8d3c3f9	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.6	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-11 21.52.30.00
sha256:5ce470e2ee5f3b745c0e55e2750cdb1e428d524a917f4942010c954d9c6703b8	amd64	Linux	Ubuntu 18.04	3.1.5	src/aspnet/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-07-08 14.32.54.00
sha256:5ce525a49faf6b9c0955a954cd56c9c2b81753d7a483b2d7cd564c868b5f4e83	amd64	Windows	Windows Server 2019	5.0.0-preview.5	5.0/runtime/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/runtime	2020-05-28 13.56.12.00
sha256:5ce939331a51fd9ae576c99eb80d5f8f71df28217be9a7af9924d706c1dc4cf9	amd64	Windows	"Windows Server, version 2004"	2.1.19	src/runtime/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.28.00
sha256:5ced8fe3aed971ecd5a535350009e7c955a205bcdabbe79432f8e6eafc0b8cef	amd64	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.35.00
sha256:5cf7f2e6266a45e31bb9bea6e7dcd3f05352e2c1f6a8820eaccbc4985381538c	amd64	Windows	"Nano Server, version 1909"	5.0.1	src/runtime/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/runtime	2020-12-08 20.17.27.00
sha256:5cf8c7bff7a2ec66b436e12dfc43a2f37634c9764451b2cdf065129dc6926f49	amd64	Windows	"Windows Server, version 2004"	3.1.302	src/sdk/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-07-21 22.59.03.00
sha256:5cf912fd4e9c2b9521dc9c8edf877f61720ce3f798e0f92318feb635c86948cc	amd64	Linux	Alpine 3.12	5.0.100-rc.2	src/sdk/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/sdk	2020-10-22 04.11.17.00
sha256:5cf9978657eb00012b89b4d4f5b3d4976995a9425d46d9d63072906f4eae3801	arm64	Linux	Ubuntu 18.04	3.1.5	src/runtime-deps/3.1/bionic/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-07-01 13.57.52.00
sha256:5cfb04f16c2ddd198050157cbd14353320592fe64754b92509b881e2058617fa	arm32	Linux	Ubuntu 18.04	3.1.301	3.1/sdk/bionic/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-11 21.52.00.00
sha256:5cfe3e76b2fb85f89fa92a32cf19fc6a7f06941c183fbac59bef01ae45a9a2c6	arm32	Linux	Ubuntu 18.04	3.1.9	src/runtime/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-10-13 17.20.00.00
sha256:5d00b8e836ea1fbbae00620cd0912da10f77d554c3093705fda749f951cc0499	amd64	Windows	Windows Server 2019	5.0.100-preview.4	5.0/sdk/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-04-29 13.40.10.00
sha256:5d00cc62154950cd0f03685abb498d150f6993852d6cfaa5092d7a5a4d177ca9	amd64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.21.04.00
sha256:5d06df3a29e919cc0d70196d4d19e6b2371a832521a8c0b1019f5ba1019dac8b	amd64	Linux	Debian 10	3.1.3	3.1/runtime/buster-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-04-28 17.58.12.00
sha256:5d101e288de798217974b17e2ad141c5b721ca77ee644ff4b399adbd7647e61a	arm32	Linux	Debian 9	2.1.805	2.1/sdk/stretch/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-05-08 23.09.08.00
sha256:5d138c4996fe1ae124644a3b543fb254cd52397c42c19c9a5d35adf03542c779	arm32	Linux	Debian 10	3.1.6	src/aspnet/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-07-17 14.18.09.00
sha256:5d2150e2cbeabfdef4d919fa22bfc5a3c1e382b82436d9477dcbd335a3e13fe9	amd64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/runtime-deps/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-04-29 14.05.09.00
sha256:5d21c5d0adc6afa0d5a804293dba00b74bceb0c07e97fe1e6a1e82d7426c2ae9	amd64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/amd64/Dockerfile	dotnet/nightly/aspnet	2020-11-30 13.59.11.00
sha256:5d21c5d0adc6afa0d5a804293dba00b74bceb0c07e97fe1e6a1e82d7426c2ae9	amd64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-11-30 13.59.11.00
sha256:5d28528860e0ccf3559fdf5a52d15cd61d2421790444fef05c145efac79ce719	arm32	Linux	Debian 10	5.0.0-preview.7	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime	2020-07-01 14.00.06.00
sha256:5d2b3694b1bf63153d31acf121fbf93fb30743a4ebf55b819b9735cae76ecf15	amd64	Windows	"Windows Server, version 1903"	3.1.8	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-09-08 17.20.31.00
sha256:5d2b3694b1bf63153d31acf121fbf93fb30743a4ebf55b819b9735cae76ecf15	amd64	Windows	"Windows Server, version 1903"	3.1.8	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-09-08 17.20.31.00
sha256:5d2b3694b1bf63153d31acf121fbf93fb30743a4ebf55b819b9735cae76ecf15	amd64	Windows	"Windows Server, version 1903"	3.1.8	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-09-08 17.20.31.00
sha256:5d2cd6266cb02e80d181cbe50e4510af844de3fa452049d577eadcefada77178	amd64	Linux	Debian 9	2.1.20	src/runtime/2.1/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-08-04 12.43.49.00
sha256:5d2e74926ca664d3b2b3e3ff9d51827c9f4aee84c6254da7af8827e6ce25a574	amd64	Linux	Alpine 3.12	2.1.19	src/aspnet/2.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 16.22.08.00
sha256:5d30a7b88f771593902f77d0bf20bad5c0a34c5e1042da2488694570c5e8ae20	amd64	Linux	Debian 10	3.1.302	src/sdk/3.1/buster/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-07-23 20.09.45.00
sha256:5d3494a32e6c33ee77d5c9a21001f5f98423216420331b6b790f78d3996ff8dc	amd64	Windows	"Windows Server, version 1903"	2.1.21	src/aspnet/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-09-03 20.36.47.00
sha256:5d3796ead3cde5829bc05f4631d336cc046874994c960d84cb299d5a3a23e5bc	amd64	Windows	"Nano Server, version 20H2"	2.1.23	src/runtime/2.1/nanoserver-20H2/amd64/Dockerfile	dotnet/nightly/runtime	2020-12-08 18.18.23.00
sha256:5d3796ead3cde5829bc05f4631d336cc046874994c960d84cb299d5a3a23e5bc	amd64	Windows	"Nano Server, version 20H2"	2.1.23	src/runtime/2.1/nanoserver-20H2/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-12-08 18.18.23.00
sha256:5d3819b04f888ecddea6dd7e326a7ac123a209627464545f621107c0b94e5a1d	amd64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 16.00.16.00
sha256:5d3bbcff1c5d82667b43e450c856efad3acfa18a8a4dde493ee2192840b7dead	amd64	Linux	Debian 10	3.1.404	src/sdk/3.1/buster/amd64/Dockerfile	dotnet/nightly/sdk	2020-11-18 04.09.52.00
sha256:5d3bbcff1c5d82667b43e450c856efad3acfa18a8a4dde493ee2192840b7dead	amd64	Linux	Debian 10	3.1.404	src/sdk/3.1/buster/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-11-18 04.09.52.00
sha256:5d47bb010f284e040da93933a1c412ae82d9823b59cfbc87793a5872883663c6	amd64	Linux	Debian 10	5.0.0-preview.6	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-16 20.46.52.00
sha256:5d4b5c48b689f7f731467847aa5b083a758f4090826a2b757d7337cf8b96c4c8	amd64	Linux	Ubuntu 20.04	3.1.5	3.1/runtime/focal/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-11 21.51.53.00
sha256:5d5778ea388961379129135f0b58eb41b26bbdb4868f1cdcfed53d35adae641b	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-17 13.36.00.00
sha256:5d598891618b094edaa17833cdd7eaaf4cb6caad4f48a48f441dc48a735357f9	amd64	Linux	Debian 10	3.1.7	src/aspnet/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-08-25 17.57.19.00
sha256:5d5b25f5e01b06a38295e8950ae226e9ee46105968e290965dd3d22ad2d93d72	arm64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-07-14 17.44.36.00
sha256:5d61f3b5d5671e725744f00b6638d215d600e7de082eb748a6bc0628ae033b54	amd64	Linux	Ubuntu 20.04	3.1.7	src/runtime-deps/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-08-14 14.53.02.00
sha256:5d6426daad902963557355298cf6b641e6ed70d30b2072e627b5ab153b817a1d	amd64	Linux	Ubuntu 20.04	2.1.19	src/runtime-deps/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 16.22.15.00
sha256:5d6929f549c434239834db6f49307f21df561505818da8a8b61f2f73ea773078	amd64	Linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.07.00
sha256:5d724d2bd1c2e2ff4fe328ed890075cf40b08d9061df0fd939a5e6d634777f0f	amd64	Linux	Ubuntu 20.04	2.1.19	src/aspnet/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.38.00
sha256:5d76c4b5f682f978c6822fd09902182a3668035052fa3bae6276c3e48938a876	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.04.00
sha256:5d7cbd23350246159b743c30ce66590ae3d47c146890dc239ed8642c9883a63b	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime-deps/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-05 14.21.37.00
sha256:5d7f448d9cf60150f0674fc975238e7f6c46b12d3fbf5d529d80bd2ab91add5b	amd64	Windows	"Windows Server, version 1909"	2.1.807	src/sdk/2.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-07-09 14.08.06.00
sha256:5d82edc3e22e513e4a7ddf7edffa2ffa2c5b59701c83d28cc70a558305526446	arm64	Linux	Ubuntu 20.04	5.0.0	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-10-28 14.04.57.00
