Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:28b5191927fd0ed996e27a355d8bbdfa6ea14ebb926b7a7a51484be8e4a87e66	amd64	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/runtime	2020-11-09 20:50:07.0000000
sha256:28b5191927fd0ed996e27a355d8bbdfa6ea14ebb926b7a7a51484be8e4a87e66	amd64	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/runtime	2020-11-09 20:50:07.0000000
sha256:9372904cee9c4b39fbbe8094933935755d943a6500adffeb44d628fa51f404c2	arm64	Linux	Alpine 3.12	5.0.0	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/aspnet	2020-11-09 20:50:10.0000000
sha256:28c3fe3627960126a413f9b4c3980a95eabcc2c898177c0685abaaf3ed37c74a	amd64	Windows	Windows Server 2019	5.0.0	src/aspnet/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:14.0000000
sha256:68398303f093e97978f480d8f9899d481abae8a4cf03c781b43ddcbe602d85f5	amd64	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:15.0000000
sha256:68398303f093e97978f480d8f9899d481abae8a4cf03c781b43ddcbe602d85f5	amd64	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:15.0000000
sha256:847bad384a4064157390a41a68977192efdea34ecb3ada7cd4bbeccd9b982d64	amd64	Windows	Windows Server 2019	5.0.0	src/aspnet/5.0/windowsservercore-ltsc2019/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:15.0000000
sha256:5f0776c839a5d2e27843c86a0ed6a3a7bbf24704f7b760b4f9e0e71aa58cc7c8	amd64	Windows	"Windows Server, version 2009"	5.0.0	src/runtime/5.0/nanoserver-2009/amd64/Dockerfile	dotnet/runtime	2020-11-09 20:50:16.0000000
sha256:7d4da4a965c17237a7f421b75a65aefcf88e91027e1d76aad5cee2049629783a	arm64	Linux	Ubuntu 20.04	5.0.0	src/aspnet/5.0/focal/arm64v8/Dockerfile	dotnet/aspnet	2020-11-09 20:50:17.0000000
sha256:8838024cdd9d022537908e6c29e785c37b9592c42ef83a7d1aa578669f79fc2b	arm64	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/runtime	2020-11-09 20:50:19.0000000
sha256:8838024cdd9d022537908e6c29e785c37b9592c42ef83a7d1aa578669f79fc2b	arm64	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm64v8/Dockerfile	dotnet/runtime	2020-11-09 20:50:19.0000000
sha256:74ba5f1f36c44f7034ee693170ae64e47a983342308201aa61ede442a632aa82	arm32	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-11-09 20:50:23.0000000
sha256:74ba5f1f36c44f7034ee693170ae64e47a983342308201aa61ede442a632aa82	arm32	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-11-09 20:50:23.0000000
sha256:a9e052b86370d56754e3145a205231b10c10f8f3cd7237143fb169deac9dd2a2	arm64	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/aspnet	2020-11-09 20:50:29.0000000
sha256:a9e052b86370d56754e3145a205231b10c10f8f3cd7237143fb169deac9dd2a2	arm64	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/aspnet	2020-11-09 20:50:29.0000000
sha256:6f23cab680b4d77efcad18f62ea21d2c5bafa9bf0159122963c77d77db143cda	amd64	Linux	Alpine 3.12	5.0.100	src/sdk/5.0/alpine3.12/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:50:31.0000000
sha256:3bb805ca4b096bbe2c48826a16e954dfd6f96075dfb625ed22019677cf00e4e2	arm32	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/aspnet	2020-11-09 20:50:32.0000000
sha256:3bb805ca4b096bbe2c48826a16e954dfd6f96075dfb625ed22019677cf00e4e2	arm32	Linux	Debian 10	5.0.0	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/aspnet	2020-11-09 20:50:32.0000000
sha256:146bdf618c682c26bf493dfd7fb5d356de54660dcc2fa8e8f1b9bdc35b21b252	amd64	Windows	"Windows Server, version 2004"	5.0.0	src/aspnet/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:33.0000000
sha256:e1f5bb45138f43f18688071b3055bf773a568893542447e3ab8f61bd3d0671ed	amd64	Windows	"Windows Server, version 2009"	5.0.0	src/aspnet/5.0/nanoserver-2009/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:37.0000000
sha256:aafe621720d9e1ba4190a5e9d0b99ffac461345955f1010cd4294bc6aad90627	arm32	Linux	Ubuntu 20.04	5.0.0	src/runtime/5.0/focal/arm32v7/Dockerfile	dotnet/runtime	2020-11-09 20:50:37.0000000
sha256:126ba9df4ddc70efe05fd7a57c9dde0d73b27efc2658eb154090c8951b5f1697	amd64	Linux	Ubuntu 20.04	5.0.0	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/runtime	2020-11-09 20:50:44.0000000
sha256:8b1c64f135d179dcf6b3862833ba072ec00a01642078daa16fc12a2644f1b1fe	arm32	Linux	Ubuntu 20.04	5.0.0	src/aspnet/5.0/focal/arm32v7/Dockerfile	dotnet/aspnet	2020-11-09 20:50:46.0000000
sha256:ac261a5651141e70cd855619cd9e168361c1b56034d722af61bfce7472908caf	amd64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:50:49.0000000
sha256:ac261a5651141e70cd855619cd9e168361c1b56034d722af61bfce7472908caf	amd64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:50:49.0000000
sha256:f39e3e4f85b314e1fe68834a2080c9539d9c7fe6e42c973de0829f7f877ef6b1	amd64	Linux	Ubuntu 20.04	5.0.0	src/aspnet/5.0/focal/amd64/Dockerfile	dotnet/aspnet	2020-11-09 20:50:52.0000000
sha256:03e9b2a41f0b42c13cb64a385b99b55f57e2a5c2868ed5c94a713b85bf8595bc	arm64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/arm64v8/Dockerfile	dotnet/sdk	2020-11-09 20:51:16.0000000
sha256:03e9b2a41f0b42c13cb64a385b99b55f57e2a5c2868ed5c94a713b85bf8595bc	arm64	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/arm64v8/Dockerfile	dotnet/sdk	2020-11-09 20:51:16.0000000
sha256:25a8fbe1cbe380d46a6ddb5b7eff5a2157330757e7761f30e08582cd66657366	arm32	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/arm32v7/Dockerfile	dotnet/sdk	2020-11-09 20:51:24.0000000
sha256:25a8fbe1cbe380d46a6ddb5b7eff5a2157330757e7761f30e08582cd66657366	arm32	Linux	Debian 10	5.0.100	src/sdk/5.0/buster-slim/arm32v7/Dockerfile	dotnet/sdk	2020-11-09 20:51:24.0000000
sha256:2ec7bba7ba81395d2db5cb3386435ffe5cb932310d32f79826a9dbac8d5f26f2	amd64	Linux	Ubuntu 20.04	5.0.100	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:51:32.0000000
sha256:06bc0f6e90ccc6d00d6bd8b633a4b59cfa5ff2c1bb28f58db8c5295b8fe2952a	arm32	Linux	Ubuntu 20.04	5.0.100	src/sdk/5.0/focal/arm32v7/Dockerfile	dotnet/sdk	2020-11-09 20:51:40.0000000
sha256:d8f9a32e359d4822c73837fcc803db2f4c952096be45be299a0bbea6a750b57b	amd64	Windows	Windows Server 2019	5.0.100	src/sdk/5.0/windowsservercore-ltsc2019/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:51:40.0000000
sha256:7ccfe4d57983896809c57092eca27533382a5efaa6624cee0d04e9456c650eb6	arm64	Linux	Ubuntu 20.04	5.0.100	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/sdk	2020-11-09 20:51:56.0000000
sha256:f5053d481fddc36ef9058224fb185b8bc896cf7dc142db2fffb518ab7d4a4df3	amd64	Windows	"Windows Server, version 1909"	5.0.100	src/sdk/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:52:29.0000000
sha256:22fb7c451b3e3ce747a4d5fea53b68bba6178206002fa0547b332197b68669e0	amd64	Windows	Windows Server 2019	5.0.100	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:52:35.0000000
sha256:6d4d994bf7b66e47b6041c2d73e9479c3539ab9b3726e0db9da9266d9ddf48e7	amd64	Windows	"Windows Server, version 2004"	5.0.100	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:52:58.0000000
sha256:b2461515601fb943cfb6d40d1af63d358ce87a8859ee156467cbe88da4bd6ac5	amd64	Windows	"Windows Server, version 2009"	5.0.100	src/sdk/5.0/nanoserver-2009/amd64/Dockerfile	dotnet/sdk	2020-11-09 20:53:05.0000000
sha256:a59e9646495224396724439c96f83386b0da702f52272d6ea45c43365b68a9fa	amd64	Windows	Windows Server 2019		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:13.0000000
sha256:b38db2db3d6091ea39271133d8f8de7f86e39bcc28da048aabf28f7700924d60	amd64	Linux	Debian 10		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:15.0000000
sha256:401595a8a730200ad7608ce2636185fece78b7df3d40b8a90a4f445bec3b4953	amd64	Linux	Debian 10		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:16.0000000
sha256:5017afe0e29c62c33cb8b3ccab78d048eeacdbbaa483eee59b01012e2915a16b	amd64	Windows	"Windows Server, version 2004"		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:19.0000000
sha256:9faeb0840f336163975db20b23ba6496e0a950103a8f0b49d01a14d06cb80c08	amd64	Windows	"Windows Server, version 2009"		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:20.0000000
sha256:5c090e8669e18ad84d73c578eed7651cdb19bbddc86a5b77fe83a963b8a20138	amd64	Windows	Windows Server 2019		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:25.0000000
sha256:a78fc8a81a68ee99e14986b5b3e5a6e37f53a76b98f831a00f5ff2398ed0eb06	amd64	Windows	"Windows Server, version 2009"		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:28.0000000
sha256:31c47dd00de3f8aef1d6f8269aca5634d0f9a1ef27d9f10e8824792c0a8b7798	amd64	Windows	"Windows Server, version 1909"		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:35.0000000
sha256:208b1282ad69da66f405ea289152cdb5c8535867818e97a60e8bb18c356c6fbd	amd64	Windows	"Windows Server, version 2004"		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:36.0000000
sha256:317f747624f4b7e3bf0a82def459cd7cadfe170f1d4f7b7892a3d025d636abd5	amd64	Windows	"Windows Server, version 1909"		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:38.0000000
sha256:dc403baf184e5ce16ffc79ca54634e85d487aff0f1065e14e8b8803959c51eda	arm64	Linux	Debian 10		samples/dotnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:43.0000000
sha256:5122071e1ec21e175d881b23323d0844101174bce7cc24f45ba0388962649306	arm64	Linux	Debian 10		samples/aspnetapp/Dockerfile	dotnet/samples	2020-11-10 01:17:58.0000000
sha256:17f6e4bc1c57d8be697e5eadfdf927092826366490f9085598e755aa7c5c205a	arm32	Linux	Debian 10		samples/dotnetapp/Dockerfile.debian-arm32	dotnet/samples	2020-11-10 01:18:25.0000000
sha256:d5f5b7d21833603efc0aec9c4d828179adad56982c5854f87389d36a5b18c2b5	arm32	Linux	Debian 10		samples/aspnetapp/Dockerfile.debian-arm32	dotnet/samples	2020-11-10 01:18:46.0000000
sha256:ff9cee298d0d750faf62d75d76a78494a3b3008814907df3910e9aff808c0591	arm64	Linux	Alpine 3.12	3.1.10	src/runtime-deps/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/runtime-deps	2020-11-10 15:02:53.0000000
sha256:ff9cee298d0d750faf62d75d76a78494a3b3008814907df3910e9aff808c0591	arm64	Linux	Alpine 3.12	3.1.10	src/runtime-deps/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:02:53.0000000
sha256:f82a937672993ad44466b2e8ac0bfffd7fe809dbce54261a2e0eedb6faa42b71	amd64	Windows	"Windows Server, version 2009"	3.1.10	src/runtime/3.1/nanoserver-2009/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:00.0000000
sha256:f82a937672993ad44466b2e8ac0bfffd7fe809dbce54261a2e0eedb6faa42b71	amd64	Windows	"Windows Server, version 2009"	3.1.10	src/runtime/3.1/nanoserver-2009/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:00.0000000
sha256:11179166de666e57e68a3edee14b0cc0f04c00d8dcd5024a2e417065172548d3	amd64	Windows	Windows Server 2019	3.1.10	src/runtime/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:02.0000000
sha256:11179166de666e57e68a3edee14b0cc0f04c00d8dcd5024a2e417065172548d3	amd64	Windows	Windows Server 2019	3.1.10	src/runtime/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:02.0000000
sha256:5a9255b57eabad087e8a95a71571f68d7ee4102297133351dc906152aec26846	amd64	Windows	"Windows Server, version 1903"	3.1.10	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:02.0000000
sha256:5a9255b57eabad087e8a95a71571f68d7ee4102297133351dc906152aec26846	amd64	Windows	"Windows Server, version 1903"	3.1.10	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:02.0000000
sha256:006a8e99e2272e2b7685e79648184260558611d9e154e727776e8838a6f6167d	amd64	Linux	Alpine 3.12	3.1.10	src/runtime-deps/3.1/alpine3.12/amd64/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:02.0000000
sha256:006a8e99e2272e2b7685e79648184260558611d9e154e727776e8838a6f6167d	amd64	Linux	Alpine 3.12	3.1.10	src/runtime-deps/3.1/alpine3.12/amd64/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:02.0000000
sha256:3e9b8736eef7b806c4aa3ed2bcd086aeb5ff562f4fc5ee6866c565dba1421c63	amd64	Windows	"Windows Server, version 1909"	3.1.10	src/runtime/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:03.0000000
sha256:3e9b8736eef7b806c4aa3ed2bcd086aeb5ff562f4fc5ee6866c565dba1421c63	amd64	Windows	"Windows Server, version 1909"	3.1.10	src/runtime/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:03.0000000
sha256:386dd3b41ed75480e9edeae34f509f2552253ed3c8b7f9bb37c727a4a54cf181	arm64	Linux	Alpine 3.12	3.1.10	src/runtime/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/runtime	2020-11-10 15:03:05.0000000
sha256:386dd3b41ed75480e9edeae34f509f2552253ed3c8b7f9bb37c727a4a54cf181	arm64	Linux	Alpine 3.12	3.1.10	src/runtime/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:05.0000000
sha256:b84ea5135d3e9598d29b4e682174d5f0efede8e98152d52b9250f218beff88f6	amd64	Linux	Alpine 3.12	3.1.10	src/runtime/3.1/alpine3.12/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:08.0000000
sha256:b84ea5135d3e9598d29b4e682174d5f0efede8e98152d52b9250f218beff88f6	amd64	Linux	Alpine 3.12	3.1.10	src/runtime/3.1/alpine3.12/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:08.0000000
sha256:729482bb2a8e7bc10d275aaab402cf31804c8d606b3ffb7db82cbd85711a3713	amd64	Windows	"Windows Server, version 2004"	3.1.10	src/runtime/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:12.0000000
sha256:729482bb2a8e7bc10d275aaab402cf31804c8d606b3ffb7db82cbd85711a3713	amd64	Windows	"Windows Server, version 2004"	3.1.10	src/runtime/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:12.0000000
sha256:c3016a2d1c666de9ffddf9c1f06057ad1953fff89196a48a57eafec4d69b6285	amd64	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/amd64/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:14.0000000
sha256:c3016a2d1c666de9ffddf9c1f06057ad1953fff89196a48a57eafec4d69b6285	amd64	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/amd64/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:14.0000000
sha256:67bffbc2227fb167a690511499b4466294598f4dc5904cca0b0c82f4adf0f8cc	amd64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:15.0000000
sha256:67bffbc2227fb167a690511499b4466294598f4dc5904cca0b0c82f4adf0f8cc	amd64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:15.0000000
sha256:781641014f42de82f342c4ff8d47260929d7e73803e3cab6a2218699e22c71d8	arm64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/aspnet	2020-11-10 15:03:15.0000000
sha256:781641014f42de82f342c4ff8d47260929d7e73803e3cab6a2218699e22c71d8	arm64	Linux	Alpine 3.12	3.1.10	src/aspnet/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:15.0000000
sha256:4a1c16aab4eddaee225be047e6e8cf4571a565c4a045ef1d903c18f96a7f8a1a	arm32	Linux	Ubuntu 20.04	3.1.10	src/runtime-deps/3.1/focal/arm32v7/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:15.0000000
sha256:4a1c16aab4eddaee225be047e6e8cf4571a565c4a045ef1d903c18f96a7f8a1a	arm32	Linux	Ubuntu 20.04	3.1.10	src/runtime-deps/3.1/focal/arm32v7/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:15.0000000
sha256:841da229696dfa3989900132cd0cd6d540d4c70991b9c47f94bca7652e93ff24	arm32	Linux	Debian 10	3.1.10	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:18.0000000
sha256:841da229696dfa3989900132cd0cd6d540d4c70991b9c47f94bca7652e93ff24	arm32	Linux	Debian 10	3.1.10	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:18.0000000
sha256:6b55a1123ca691c0a0a6e405b32a5e2abc680c76ad4db62686c2cb6e307caa57	amd64	Windows	"Windows Server, version 1909"	3.1.10	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:20.0000000
sha256:6b55a1123ca691c0a0a6e405b32a5e2abc680c76ad4db62686c2cb6e307caa57	amd64	Windows	"Windows Server, version 1909"	3.1.10	src/aspnet/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:20.0000000
sha256:fcd49373bb5ae3c204dd6cd0cc7508ca84101beed1550dfe6ed22753307d6acb	amd64	Windows	"Windows Server, version 1903"	3.1.10	src/aspnet/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:21.0000000
sha256:fcd49373bb5ae3c204dd6cd0cc7508ca84101beed1550dfe6ed22753307d6acb	amd64	Windows	"Windows Server, version 1903"	3.1.10	src/aspnet/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:21.0000000
sha256:9fcb20ad5a52c2428353d61ab65070e71dcfba5e2a954639d35c30a0df4eba20	amd64	Windows	"Windows Server, version 2009"	3.1.10	src/aspnet/3.1/nanoserver-2009/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:21.0000000
sha256:9fcb20ad5a52c2428353d61ab65070e71dcfba5e2a954639d35c30a0df4eba20	amd64	Windows	"Windows Server, version 2009"	3.1.10	src/aspnet/3.1/nanoserver-2009/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:21.0000000
sha256:93992e09dfee6de577ed2c633e2462ae2c845edd4b5130a97aaedfc0431a8d6c	arm64	Linux	Ubuntu 20.04	3.1.10	src/runtime-deps/3.1/focal/arm64v8/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:21.0000000
sha256:93992e09dfee6de577ed2c633e2462ae2c845edd4b5130a97aaedfc0431a8d6c	arm64	Linux	Ubuntu 20.04	3.1.10	src/runtime-deps/3.1/focal/arm64v8/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:21.0000000
sha256:bff879e49e9628a0e9d926c175e8179a3f15343ecb8c24b91a611515ba1e7426	amd64	Windows	Windows Server 2019	3.1.10	src/aspnet/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:22.0000000
sha256:bff879e49e9628a0e9d926c175e8179a3f15343ecb8c24b91a611515ba1e7426	amd64	Windows	Windows Server 2019	3.1.10	src/aspnet/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:22.0000000
sha256:a83ee88b5b04dec1c8120b3408dfd3be9bd21843b6e8f06a18e1d709b1fd7689	arm32	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/arm32v7/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:25.0000000
sha256:a83ee88b5b04dec1c8120b3408dfd3be9bd21843b6e8f06a18e1d709b1fd7689	arm32	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/arm32v7/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:25.0000000
sha256:b1cbe9ed44383cf2285d0fec54447c3a61dcaef9c8821984be0435f5c2af4fb0	amd64	Linux	Ubuntu 18.04	3.1.10	src/runtime/3.1/bionic/amd64/Dockerfile	dotnet/runtime	2020-11-10 15:03:28.0000000
sha256:b1cbe9ed44383cf2285d0fec54447c3a61dcaef9c8821984be0435f5c2af4fb0	amd64	Linux	Ubuntu 18.04	3.1.10	src/runtime/3.1/bionic/amd64/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:28.0000000
sha256:055159c2ddad0e306241af18cc5c3efe803970039cdefa55e08920a173f1878c	amd64	Windows	"Windows Server, version 2004"	3.1.10	src/aspnet/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:30.0000000
sha256:055159c2ddad0e306241af18cc5c3efe803970039cdefa55e08920a173f1878c	amd64	Windows	"Windows Server, version 2004"	3.1.10	src/aspnet/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:30.0000000
sha256:c547dc94fe10bf7c283b498a56c942a9017ee82d1b10c68e282f8e0c088cb7dc	amd64	Linux	Ubuntu 18.04	3.1.10	src/aspnet/3.1/bionic/amd64/Dockerfile	dotnet/aspnet	2020-11-10 15:03:35.0000000
sha256:c547dc94fe10bf7c283b498a56c942a9017ee82d1b10c68e282f8e0c088cb7dc	amd64	Linux	Ubuntu 18.04	3.1.10	src/aspnet/3.1/bionic/amd64/Dockerfile	dotnet/core/aspnet	2020-11-10 15:03:35.0000000
sha256:fab6cf4c7e49de7b6925eb2f2e49a2df4d336200d11945b034989fa2cd55d724	arm32	Linux	Debian 10	3.1.10	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-11-10 15:03:35.0000000
sha256:fab6cf4c7e49de7b6925eb2f2e49a2df4d336200d11945b034989fa2cd55d724	arm32	Linux	Debian 10	3.1.10	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:35.0000000
sha256:b3997054f53fa7378b5d3940f4857df630781654884b1240b9b8333c8d0f5c03	arm32	Linux	Ubuntu 20.04	3.1.10	src/runtime/3.1/focal/arm32v7/Dockerfile	dotnet/runtime	2020-11-10 15:03:39.0000000
sha256:b3997054f53fa7378b5d3940f4857df630781654884b1240b9b8333c8d0f5c03	arm32	Linux	Ubuntu 20.04	3.1.10	src/runtime/3.1/focal/arm32v7/Dockerfile	dotnet/core/runtime	2020-11-10 15:03:39.0000000
sha256:3982ac41d8777b78ad7a2efe4c9674338975ebf9a25eeceb943348e45edf91b1	amd64	Linux	Alpine 3.12	3.1.404	src/sdk/3.1/alpine3.12/amd64/Dockerfile	dotnet/sdk	2020-11-10 15:03:42.0000000
sha256:3982ac41d8777b78ad7a2efe4c9674338975ebf9a25eeceb943348e45edf91b1	amd64	Linux	Alpine 3.12	3.1.404	src/sdk/3.1/alpine3.12/amd64/Dockerfile	dotnet/core/sdk	2020-11-10 15:03:42.0000000
sha256:4da96ade7342438dd2def7fd06d421eb1806b4bd6587d9747538ffbbca9e42ae	arm32	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-11-10 15:03:43.0000000
sha256:4da96ade7342438dd2def7fd06d421eb1806b4bd6587d9747538ffbbca9e42ae	arm32	Linux	Debian 10	5.0.0	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/runtime	2020-11-10 15:03:43.0000000
sha256:291da170ae26b28eacea9a2c48d222f0b112db36abfcd7692cd94d9a5280cdbd	arm64	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/arm64v8/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:47.0000000
sha256:291da170ae26b28eacea9a2c48d222f0b112db36abfcd7692cd94d9a5280cdbd	arm64	Linux	Ubuntu 18.04	3.1.10	src/runtime-deps/3.1/bionic/arm64v8/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:47.0000000
sha256:52cdb053b514ae795252d6825b56dfeade28125c56352ec23579f7f2fd415839	arm64	Linux	Debian 10	3.1.10	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/runtime-deps	2020-11-10 15:03:47.0000000
sha256:52cdb053b514ae795252d6825b56dfeade28125c56352ec23579f7f2fd415839	arm64	Linux	Debian 10	3.1.10	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core/runtime-deps	2020-11-10 15:03:47.0000000
sha256:60262f87c4789c30b17c2d3b161f760bc117260c87ff8d495f9cecb7d5e01b76	arm64	Linux	Debian 10	3.1.404	src/sdk/3.1/buster/arm64v8/Dockerfile	dotnet/sdk	2020-11-10 15:03:47.0000000
sha256:60262f87c4789c30b17c2d3b161f760bc117260c87ff8d495f9cecb7d5e01b76	arm64	Linux	Debian 10	3.1.404	src/sdk/3.1/buster/arm64v8/Dockerfile	dotnet/core/sdk	2020-11-10 15:03:47.0000000
